src_YearID	nbr_YearID
2002_744	2002_1424
2002_744	2002_2074
2002_745	2002_1475
2002_746	2002_1397
2002_746	2002_1399
2002_746	2002_1475
2002_747	2002_1475
2002_748	2002_1397
2002_748	2002_1399
2002_748	2002_1475
2002_749	2002_1475
2002_750	2002_1475
2002_751	2002_1475
2002_752	2002_1475
2002_753	2002_1424
2002_754	2002_1475
2002_755	2002_1395
2002_755	2002_1475
2002_756	2002_1424
2002_757	2002_1475
2002_758	2002_1475
2002_759	2002_1475
2002_760	2002_1424
2002_761	2002_1402
2002_761	2002_1403
2002_762	2002_1475
2002_763	2002_1475
2002_764	2002_1475
2002_765	2002_1475
2002_766	2002_1398
2002_766	2002_1402
2002_766	2002_1403
2002_766	2002_1405
2002_766	2002_1406
2002_767	2002_1475
2002_768	2002_1475
2002_769	2002_1475
2002_770	2002_1475
2002_771	2002_1475
2002_772	2002_1475
2002_773	2002_1475
2002_774	2002_1475
2002_775	2002_1475
2002_776	2002_1424
2002_777	2002_1475
2002_778	2002_1475
2002_779	2002_1475
2002_780	2002_1475
2002_781	2002_1475
2002_782	2002_1475
2002_783	2002_1475
2002_784	2002_1475
2002_785	2002_1475
2002_786	2002_1475
2002_787	2002_1475
2002_788	2002_1475
2002_789	2002_1475
2002_790	2002_1475
2002_791	2002_1475
2002_791	2002_2084
2002_792	2002_1413
2002_792	2002_1424
2002_793	2002_1475
2002_794	2002_1424
2002_795	2002_1475
2002_796	2002_1424
2002_797	2002_1424
2002_798	2002_1475
2002_799	2002_1424
2002_800	2002_1475
2002_801	2002_1317
2002_801	2002_1319
2002_801	2002_1320
2002_801	2002_1323
2002_801	2002_1324
2002_801	2002_1330
2002_801	2002_1331
2002_801	2002_1332
2002_801	2002_1333
2002_801	2002_1334
2002_801	2002_1335
2002_801	2002_1336
2002_801	2002_1337
2002_801	2002_1339
2002_801	2002_1340
2002_801	2002_1341
2002_801	2002_1342
2002_801	2002_1343
2002_801	2002_1344
2002_801	2002_1345
2002_801	2002_1346
2002_801	2002_1347
2002_801	2002_1350
2002_801	2002_1352
2002_801	2002_1353
2002_801	2002_1354
2002_801	2002_1355
2002_801	2002_1356
2002_801	2002_1357
2002_801	2002_1358
2002_801	2002_1359
2002_801	2002_1360
2002_801	2002_1361
2002_801	2002_1362
2002_801	2002_1364
2002_801	2002_1365
2002_801	2002_1366
2002_801	2002_1367
2002_801	2002_1368
2002_801	2002_1369
2002_801	2002_1370
2002_801	2002_1371
2002_801	2002_1373
2002_801	2002_1374
2002_801	2002_1375
2002_801	2002_1376
2002_801	2002_1377
2002_801	2002_1379
2002_801	2002_1380
2002_801	2002_1381
2002_801	2002_1383
2002_801	2002_1384
2002_801	2002_1387
2002_801	2002_1389
2002_801	2002_1390
2002_801	2002_1391
2002_801	2002_1392
2002_801	2002_1393
2002_801	2002_1394
2002_801	2002_1396
2002_801	2002_1399
2002_801	2002_1401
2002_801	2002_1405
2002_801	2002_1406
2002_801	2002_1407
2002_801	2002_1408
2002_801	2002_1409
2002_801	2002_1413
2002_801	2002_1424
2002_801	2002_1475
2002_801	2002_1715
2002_801	2002_2020
2002_801	2002_2054
2002_802	2002_1475
2002_803	2002_1475
2002_804	2002_1475
2002_805	2002_1475
2002_806	2002_1475
2002_807	2002_1475
2002_808	2002_1475
2002_809	2002_1475
2002_810	2002_1475
2002_811	2002_1475
2002_812	2002_1475
2002_813	2002_1475
2002_814	2002_1475
2002_815	2002_1475
2002_816	2002_1424
2002_817	2002_1475
2002_818	2002_1424
2002_819	2002_1475
2002_820	2002_1475
2002_821	2002_1424
2002_822	2002_1414
2002_822	2002_1475
2002_823	2002_1475
2002_824	2002_1475
2002_825	2002_1475
2002_826	2002_1475
2002_827	2002_1475
2002_828	2002_1475
2002_829	2002_1475
2002_830	2002_1475
2002_831	2002_1475
2002_832	2002_1424
2002_833	2002_1475
2002_834	2002_1475
2002_835	2002_1400
2002_835	2002_1404
2002_835	2002_1411
2002_835	2002_1475
2002_836	2002_1475
2002_837	2002_1475
2002_838	2002_1475
2002_839	2002_1475
2002_840	2002_1475
2002_841	2002_1475
2002_842	2002_1475
2002_843	2002_1475
2002_844	2002_1475
2002_845	2002_1475
2002_846	2002_1475
2002_847	2002_1475
2002_848	2002_1475
2002_849	2002_1475
2002_850	2002_1475
2002_851	2002_1475
2002_852	2002_1475
2002_853	2002_1475
2002_854	2002_1475
2002_855	2002_1475
2002_856	2002_1475
2002_857	2002_1475
2002_858	2002_1475
2002_859	2002_1475
2002_860	2002_1475
2002_861	2002_1475
2002_862	2002_1475
2002_863	2002_1475
2002_864	2002_1475
2002_865	2002_1475
2002_866	2002_1475
2002_867	2002_1475
2002_868	2002_1475
2002_869	2002_1475
2002_870	2002_1475
2002_871	2002_1475
2002_872	2002_1475
2002_873	2002_1475
2002_874	2002_1475
2002_875	2002_1415
2002_875	2002_1418
2002_875	2002_1419
2002_875	2002_1424
2002_875	2002_1475
2002_876	2002_1475
2002_877	2002_1475
2002_878	2002_1475
2002_879	2002_1475
2002_880	2002_1475
2002_881	2002_1475
2002_882	2002_1475
2002_883	2002_1475
2002_884	2002_1423
2002_884	2002_1475
2002_885	2002_1475
2002_886	2002_1475
2002_887	2002_1475
2002_888	2002_1475
2002_889	2002_1475
2002_890	2002_1475
2002_891	2002_1475
2002_892	2002_1475
2002_893	2002_1475
2002_894	2002_1475
2002_895	2002_1475
2002_896	2002_1475
2002_897	2002_1475
2002_898	2002_1475
2002_899	2002_1475
2002_900	2002_1475
2002_901	2002_1475
2002_902	2002_1475
2002_903	2002_1475
2002_904	2002_1475
2002_905	2002_1475
2002_906	2002_1475
2002_907	2002_1475
2002_908	2002_1475
2002_909	2002_1475
2002_910	2002_1475
2002_911	2002_1475
2002_912	2002_1475
2002_913	2002_1475
2002_914	2002_1451
2002_915	2002_1475
2002_916	2002_1475
2002_917	2002_1475
2002_918	2002_1475
2002_919	2002_1475
2002_920	2002_1475
2002_921	2002_1416
2002_921	2002_1475
2002_922	2002_1475
2002_923	2002_1475
2002_924	2002_1475
2002_925	2002_1475
2002_926	2002_1475
2002_927	2002_1475
2002_928	2002_1475
2002_929	2002_1475
2002_930	2002_1475
2002_931	2002_1475
2002_932	2002_1475
2002_933	2002_1475
2002_934	2002_1475
2002_935	2002_1475
2002_936	2002_1475
2002_937	2002_1475
2002_938	2002_1475
2002_939	2002_1451
2002_940	2002_1475
2002_941	2002_1475
2002_942	2002_1475
2002_943	2002_1475
2002_944	2002_1475
2002_945	2002_1475
2002_946	2002_1475
2002_947	2002_1475
2002_948	2002_1475
2002_949	2002_1426
2002_949	2002_1475
2002_950	2002_1475
2002_951	2002_1475
2002_952	2002_1475
2002_953	2002_1475
2002_954	2002_1475
2002_955	2002_1475
2002_956	2002_1451
2002_957	2002_1451
2002_958	2002_1475
2002_959	2002_1475
2002_960	2002_1475
2002_961	2002_1475
2002_962	2002_1475
2002_963	2002_1475
2002_964	2002_1429
2002_964	2002_1475
2002_965	2002_1475
2002_966	2002_1475
2002_967	2002_1475
2002_968	2002_1475
2002_969	2002_1475
2002_970	2002_1475
2002_971	2002_1475
2002_972	2002_1475
2002_973	2002_1430
2002_973	2002_1475
2002_974	2002_1475
2002_975	2002_1475
2002_976	2002_1475
2002_977	2002_1451
2002_978	2002_1475
2002_979	2002_1451
2002_980	2002_1436
2002_981	2002_1475
2002_982	2002_1475
2002_983	2002_1475
2002_984	2002_1451
2002_985	2002_1475
2002_986	2002_1475
2002_987	2002_1475
2002_988	2002_1475
2002_989	2002_1475
2002_990	2002_1475
2002_991	2002_1475
2002_992	2002_1475
2002_993	2002_1451
2002_994	2002_1437
2002_994	2002_1475
2002_995	2002_1475
2002_996	2002_1475
2002_997	2002_1475
2002_998	2002_1475
2002_999	2002_1475
2002_1000	2002_1475
2002_1001	2002_1436
2002_1001	2002_1439
2002_1001	2002_1451
2002_1002	2002_1475
2002_1003	2002_1475
2002_1004	2002_1475
2002_1005	2002_1475
2002_1006	2002_1451
2002_1007	2002_1475
2002_1008	2002_1475
2002_1009	2002_1475
2002_1010	2002_1475
2002_1011	2002_1475
2002_1012	2002_1475
2002_1013	2002_1451
2002_1014	2002_1475
2002_1015	2002_1475
2002_1016	2002_1475
2002_1017	2002_1475
2002_1018	2002_1475
2002_1019	2002_1475
2002_1020	2002_1475
2002_1021	2002_1475
2002_1022	2002_1475
2002_1023	2002_1475
2002_1024	2002_1444
2002_1024	2002_1475
2002_1025	2002_1475
2002_1026	2002_1440
2002_1026	2002_1447
2002_1026	2002_1475
2002_1027	2002_1446
2002_1027	2002_1475
2002_1028	2002_1475
2002_1029	2002_1475
2002_1030	2002_1475
2002_1031	2002_1438
2002_1031	2002_1442
2002_1031	2002_1449
2002_1031	2002_1475
2002_1032	2002_1475
2002_1033	2002_1475
2002_1034	2002_1475
2002_1035	2002_1475
2002_1036	2002_1475
2002_1037	2002_1475
2002_1038	2002_1475
2002_1039	2002_1475
2002_1040	2002_1475
2002_1041	2002_1475
2002_1042	2002_1475
2002_1043	2002_1475
2002_1044	2002_1475
2002_1045	2002_1475
2002_1046	2002_1475
2002_1047	2002_1475
2002_1048	2002_1475
2002_1049	2002_1464
2002_1049	2002_1475
2002_1050	2002_1475
2002_1051	2002_1475
2002_1051	2002_1739
2002_1052	2002_1475
2002_1053	2002_1475
2002_1054	2002_1420
2002_1054	2002_1421
2002_1054	2002_1422
2002_1054	2002_1424
2002_1054	2002_1425
2002_1054	2002_1427
2002_1054	2002_1428
2002_1054	2002_1431
2002_1054	2002_1432
2002_1054	2002_1433
2002_1054	2002_1434
2002_1054	2002_1435
2002_1054	2002_1441
2002_1054	2002_1443
2002_1054	2002_1445
2002_1054	2002_1448
2002_1054	2002_1450
2002_1054	2002_1451
2002_1054	2002_1452
2002_1054	2002_1453
2002_1054	2002_1454
2002_1054	2002_1455
2002_1054	2002_1456
2002_1054	2002_1457
2002_1054	2002_1458
2002_1054	2002_1459
2002_1054	2002_1460
2002_1054	2002_1461
2002_1054	2002_1462
2002_1054	2002_1463
2002_1054	2002_1466
2002_1054	2002_1468
2002_1054	2002_1469
2002_1054	2002_1471
2002_1054	2002_1472
2002_1054	2002_1474
2002_1054	2002_1475
2002_1054	2002_1528
2002_1055	2002_1475
2002_1056	2002_1475
2002_1057	2002_1475
2002_1058	2002_1465
2002_1058	2002_1473
2002_1058	2002_1475
2002_1058	2002_1476
2002_1059	2002_1813
2002_1060	2002_1536
2002_1060	2002_1541
2002_1060	2002_1818
2002_1061	2002_1813
2002_1061	2002_1814
2002_1061	2002_1815
2002_1061	2002_1820
2002_1062	2002_1541
2002_1062	2002_1818
2002_1063	2002_1538
2002_1063	2002_1541
2002_1063	2002_1816
2002_1063	2002_1817
2002_1063	2002_1818
2002_1064	2002_1820
2002_1065	2002_1820
2002_1066	2002_1541
2002_1066	2002_1818
2002_1067	2002_1820
2002_1068	2002_1477
2002_1068	2002_1821
2002_1069	2002_1541
2002_1069	2002_1823
2002_1069	2002_1826
2002_1070	2002_1541
2002_1071	2002_1478
2002_1071	2002_1541
2002_1071	2002_1815
2002_1071	2002_1820
2002_1071	2002_1823
2002_1071	2002_1824
2002_1072	2002_1478
2002_1072	2002_1541
2002_1073	2002_1545
2002_1073	2002_1833
2002_1073	2002_1836
2002_1074	2002_1837
2002_1074	2002_1842
2002_1074	2002_1845
2002_1075	2002_1545
2002_1075	2002_1562
2002_1075	2002_1836
2002_1075	2002_1839
2002_1075	2002_1840
2002_1075	2002_1844
2002_1075	2002_1846
2002_1076	2002_1562
2002_1077	2002_1562
2002_1078	2002_1562
2002_1079	2002_1562
2002_1080	2002_1550
2002_1081	2002_1562
2002_1081	2002_1849
2002_1082	2002_1562
2002_1083	2002_1562
2002_1084	2002_1562
2002_1084	2002_1845
2002_1084	2002_1846
2002_1084	2002_1847
2002_1084	2002_1848
2002_1084	2002_1849
2002_1084	2002_1854
2002_1085	2002_1562
2002_1086	2002_1855
2002_1087	2002_1562
2002_1087	2002_1854
2002_1088	2002_1562
2002_1088	2002_1855
2002_1089	2002_1562
2002_1090	2002_1562
2002_1091	2002_1562
2002_1092	2002_1562
2002_1093	2002_1562
2002_1093	2002_1860
2002_1094	2002_1562
2002_1094	2002_1860
2002_1094	2002_1882
2002_1095	2002_1553
2002_1095	2002_1555
2002_1095	2002_1556
2002_1095	2002_1559
2002_1095	2002_1562
2002_1095	2002_1856
2002_1095	2002_1857
2002_1095	2002_1859
2002_1095	2002_1862
2002_1095	2002_1863
2002_1096	2002_1562
2002_1096	2002_1882
2002_1097	2002_1882
2002_1098	2002_1566
2002_1098	2002_1870
2002_1100	2002_1480
2002_1101	2002_1882
2002_1104	2002_1882
2002_1105	2002_1882
2002_1106	2002_1482
2002_1106	2002_1566
2002_1106	2002_1568
2002_1106	2002_1569
2002_1106	2002_1868
2002_1106	2002_1870
2002_1106	2002_1873
2002_1108	2002_1581
2002_1109	2002_1581
2002_1109	2002_1882
2002_1110	2002_1882
2002_1111	2002_1882
2002_1112	2002_1581
2002_1113	2002_1581
2002_1113	2002_1878
2002_1114	2002_1581
2002_1115	2002_1882
2002_1116	2002_1575
2002_1116	2002_1882
2002_1117	2002_1581
2002_1118	2002_1581
2002_1119	2002_1581
2002_1121	2002_1578
2002_1121	2002_1584
2002_1121	2002_1882
2002_1123	2002_1585
2002_1124	2002_1489
2002_1124	2002_1588
2002_1125	2002_1585
2002_1125	2002_1587
2002_1134	2002_1966
2002_1138	2002_1493
2002_1140	2002_1493
2002_1141	2002_1623
2002_1141	2002_1891
2002_1143	2002_1894
2002_1143	2002_1898
2002_1148	2002_1492
2002_1148	2002_1613
2002_1148	2002_1624
2002_1148	2002_1625
2002_1148	2002_1626
2002_1148	2002_1903
2002_1148	2002_1966
2002_1150	2002_1614
2002_1150	2002_1626
2002_1150	2002_1902
2002_1150	2002_1966
2002_1153	2002_1910
2002_1154	2002_1625
2002_1154	2002_1629
2002_1154	2002_1912
2002_1163	2002_1637
2002_1163	2002_1917
2002_1174	2002_1649
2002_1174	2002_1966
2002_1187	2002_1670
2002_1187	2002_1946
2002_1190	2002_1660
2002_1190	2002_1966
2002_1191	2002_1501
2002_1191	2002_1941
2002_1191	2002_1966
2002_1204	2002_1670
2002_1223	2002_1682
2002_1224	2002_1676
2002_1224	2002_1756
2002_1224	2002_1757
2002_1224	2002_1971
2002_1232	2002_1682
2002_1232	2002_1969
2002_1232	2002_1974
2002_1237	2002_1684
2002_1237	2002_1964
2002_1237	2002_1991
2002_1241	2002_1991
2002_1244	2002_1514
2002_1244	2002_1686
2002_1245	2002_1513
2002_1245	2002_1980
2002_1278	2002_1703
2002_1278	2002_1997
2002_1278	2002_2007
2002_1280	2002_1766
2002_1282	2002_1703
2002_1282	2002_2007
2002_1285	2002_1766
2002_1286	2002_2007
2002_1292	2002_1518
2002_1293	2002_2017
2002_1296	2002_2017
2002_1299	2002_2004
2002_1299	2002_2006
2002_1299	2002_2007
2002_1304	2002_2017
2002_1311	2002_2008
2002_1311	2002_2011
2002_1311	2002_2014
2002_1317	2002_2020
2002_1332	2002_2025
2002_1340	2002_1709
2002_1340	2002_1715
2002_1340	2002_2025
2002_1363	2002_1780
2002_1378	2002_1781
2002_1378	2002_2057
2002_1382	2002_2052
2002_1385	2002_1783
2002_1385	2002_2056
2002_1386	2002_1787
2002_1386	2002_2064
2002_1388	2002_1788
2002_1389	2002_2054
2002_1406	2002_1521
2002_1406	2002_1705
2002_1406	2002_1707
2002_1406	2002_1710
2002_1406	2002_1711
2002_1406	2002_1715
2002_1406	2002_1718
2002_1406	2002_1719
2002_1406	2002_1720
2002_1406	2002_2015
2002_1406	2002_2065
2002_1410	2002_1723
2002_1410	2002_2084
2002_1412	2002_1725
2002_1412	2002_2084
2002_1417	2002_1800
2002_1417	2002_2090
2002_1424	2002_1522
2002_1424	2002_1525
2002_1424	2002_1527
2002_1424	2002_2074
2002_1451	2002_1529
2002_1451	2002_1530
2002_1451	2002_1532
2002_1451	2002_1730
2002_1451	2002_2106
2002_1459	2002_1534
2002_1467	2002_1739
2002_1470	2002_1739
2002_1475	2002_1479
2002_1475	2002_1485
2002_1475	2002_1486
2002_1475	2002_1489
2002_1475	2002_1490
2002_1475	2002_1495
2002_1475	2002_1508
2002_1475	2002_1516
2002_1475	2002_1517
2002_1475	2002_1519
2002_1475	2002_1520
2002_1475	2002_1523
2002_1475	2002_1524
2002_1475	2002_1526
2002_1475	2002_1528
2002_1475	2002_1531
2002_1475	2002_1533
2002_1475	2002_1534
2002_1475	2002_1539
2002_1475	2002_1540
2002_1475	2002_1541
2002_1475	2002_1542
2002_1475	2002_1543
2002_1475	2002_1544
2002_1475	2002_1546
2002_1475	2002_1547
2002_1475	2002_1548
2002_1475	2002_1549
2002_1475	2002_1550
2002_1475	2002_1551
2002_1475	2002_1552
2002_1475	2002_1554
2002_1475	2002_1557
2002_1475	2002_1558
2002_1475	2002_1560
2002_1475	2002_1561
2002_1475	2002_1562
2002_1475	2002_1563
2002_1475	2002_1564
2002_1475	2002_1565
2002_1475	2002_1567
2002_1475	2002_1570
2002_1475	2002_1571
2002_1475	2002_1572
2002_1475	2002_1574
2002_1475	2002_1575
2002_1475	2002_1576
2002_1475	2002_1577
2002_1475	2002_1578
2002_1475	2002_1579
2002_1475	2002_1580
2002_1475	2002_1581
2002_1475	2002_1582
2002_1475	2002_1583
2002_1475	2002_1584
2002_1475	2002_1585
2002_1475	2002_1586
2002_1475	2002_1587
2002_1475	2002_1588
2002_1475	2002_1590
2002_1475	2002_1591
2002_1475	2002_1593
2002_1475	2002_1594
2002_1475	2002_1595
2002_1475	2002_1596
2002_1475	2002_1598
2002_1475	2002_1599
2002_1475	2002_1600
2002_1475	2002_1601
2002_1475	2002_1602
2002_1475	2002_1603
2002_1475	2002_1604
2002_1475	2002_1605
2002_1475	2002_1606
2002_1475	2002_1607
2002_1475	2002_1608
2002_1475	2002_1609
2002_1475	2002_1610
2002_1475	2002_1611
2002_1475	2002_1612
2002_1475	2002_1613
2002_1475	2002_1615
2002_1475	2002_1616
2002_1475	2002_1617
2002_1475	2002_1618
2002_1475	2002_1619
2002_1475	2002_1620
2002_1475	2002_1621
2002_1475	2002_1622
2002_1475	2002_1624
2002_1475	2002_1625
2002_1475	2002_1626
2002_1475	2002_1627
2002_1475	2002_1628
2002_1475	2002_1629
2002_1475	2002_1631
2002_1475	2002_1632
2002_1475	2002_1634
2002_1475	2002_1635
2002_1475	2002_1636
2002_1475	2002_1637
2002_1475	2002_1638
2002_1475	2002_1639
2002_1475	2002_1640
2002_1475	2002_1641
2002_1475	2002_1643
2002_1475	2002_1644
2002_1475	2002_1645
2002_1475	2002_1646
2002_1475	2002_1648
2002_1475	2002_1653
2002_1475	2002_1656
2002_1475	2002_1657
2002_1475	2002_1658
2002_1475	2002_1659
2002_1475	2002_1662
2002_1475	2002_1663
2002_1475	2002_1664
2002_1475	2002_1665
2002_1475	2002_1666
2002_1475	2002_1668
2002_1475	2002_1669
2002_1475	2002_1670
2002_1475	2002_1671
2002_1475	2002_1673
2002_1475	2002_1675
2002_1475	2002_1677
2002_1475	2002_1679
2002_1475	2002_1680
2002_1475	2002_1681
2002_1475	2002_1683
2002_1475	2002_1684
2002_1475	2002_1685
2002_1475	2002_1687
2002_1475	2002_1688
2002_1475	2002_1690
2002_1475	2002_1691
2002_1475	2002_1692
2002_1475	2002_1693
2002_1475	2002_1694
2002_1475	2002_1695
2002_1475	2002_1696
2002_1475	2002_1697
2002_1475	2002_1698
2002_1475	2002_1699
2002_1475	2002_1700
2002_1475	2002_1701
2002_1475	2002_1702
2002_1475	2002_1703
2002_1475	2002_1704
2002_1475	2002_1706
2002_1475	2002_1708
2002_1475	2002_1712
2002_1475	2002_1713
2002_1475	2002_1714
2002_1475	2002_1716
2002_1475	2002_1717
2002_1475	2002_1721
2002_1475	2002_1722
2002_1475	2002_1723
2002_1475	2002_1724
2002_1475	2002_1725
2002_1475	2002_1726
2002_1475	2002_1727
2002_1475	2002_1728
2002_1475	2002_1729
2002_1475	2002_1731
2002_1475	2002_1732
2002_1475	2002_1733
2002_1475	2002_1734
2002_1475	2002_1735
2002_1475	2002_1736
2002_1475	2002_1737
2002_1475	2002_1738
2002_1475	2002_1739
2002_1475	2002_1740
2002_1475	2002_1743
2002_1475	2002_1767
2002_1475	2002_1770
2002_1475	2002_1773
2002_1475	2002_1774
2002_1475	2002_1775
2002_1475	2002_1778
2002_1475	2002_1779
2002_1475	2002_1785
2002_1475	2002_1788
2002_1475	2002_1789
2002_1475	2002_1790
2002_1475	2002_1791
2002_1475	2002_1792
2002_1475	2002_1793
2002_1475	2002_1794
2002_1475	2002_1796
2002_1475	2002_1797
2002_1475	2002_1799
2002_1475	2002_1801
2002_1475	2002_1804
2002_1475	2002_1805
2002_1475	2002_1806
2002_1475	2002_1807
2002_1475	2002_1830
2002_1475	2002_1832
2002_1475	2002_1834
2002_1475	2002_1835
2002_1475	2002_1838
2002_1475	2002_1841
2002_1475	2002_1860
2002_1475	2002_1861
2002_1475	2002_1872
2002_1475	2002_1880
2002_1475	2002_1881
2002_1475	2002_1882
2002_1475	2002_1883
2002_1475	2002_1884
2002_1475	2002_1887
2002_1475	2002_1890
2002_1475	2002_1892
2002_1475	2002_1893
2002_1475	2002_1894
2002_1475	2002_1896
2002_1475	2002_1897
2002_1475	2002_1898
2002_1475	2002_1900
2002_1475	2002_1901
2002_1475	2002_1903
2002_1475	2002_1906
2002_1475	2002_1907
2002_1475	2002_1909
2002_1475	2002_1910
2002_1475	2002_1911
2002_1475	2002_1912
2002_1475	2002_1917
2002_1475	2002_1918
2002_1475	2002_1921
2002_1475	2002_1924
2002_1475	2002_1927
2002_1475	2002_1937
2002_1475	2002_1939
2002_1475	2002_1945
2002_1475	2002_1946
2002_1475	2002_1952
2002_1475	2002_1956
2002_1475	2002_1961
2002_1475	2002_1966
2002_1475	2002_1967
2002_1475	2002_1970
2002_1475	2002_1975
2002_1475	2002_1977
2002_1475	2002_1979
2002_1475	2002_1989
2002_1475	2002_1990
2002_1475	2002_1991
2002_1475	2002_1993
2002_1475	2002_1994
2002_1475	2002_1995
2002_1475	2002_1996
2002_1475	2002_1997
2002_1475	2002_1998
2002_1475	2002_1999
2002_1475	2002_2000
2002_1475	2002_2001
2002_1475	2002_2002
2002_1475	2002_2005
2002_1475	2002_2007
2002_1475	2002_2009
2002_1475	2002_2010
2002_1475	2002_2012
2002_1475	2002_2013
2002_1475	2002_2017
2002_1475	2002_2018
2002_1475	2002_2019
2002_1475	2002_2020
2002_1475	2002_2022
2002_1475	2002_2023
2002_1475	2002_2024
2002_1475	2002_2029
2002_1475	2002_2030
2002_1475	2002_2031
2002_1475	2002_2032
2002_1475	2002_2033
2002_1475	2002_2034
2002_1475	2002_2038
2002_1475	2002_2039
2002_1475	2002_2040
2002_1475	2002_2043
2002_1475	2002_2044
2002_1475	2002_2045
2002_1475	2002_2051
2002_1475	2002_2053
2002_1475	2002_2054
2002_1475	2002_2059
2002_1475	2002_2063
2002_1475	2002_2064
2002_1475	2002_2066
2002_1475	2002_2067
2002_1475	2002_2071
2002_1475	2002_2073
2002_1475	2002_2077
2002_1475	2002_2078
2002_1475	2002_2080
2002_1475	2002_2081
2002_1475	2002_2084
2002_1475	2002_2085
2002_1475	2002_2086
2002_1475	2002_2087
2002_1475	2002_2088
2002_1475	2002_2093
2002_1475	2002_2094
2002_1475	2002_2096
2002_1475	2002_2097
2002_1475	2002_2099
2002_1475	2002_2100
2002_1475	2002_2101
2002_1475	2002_2102
2002_1475	2002_2103
2002_1475	2002_2104
2002_1475	2002_2105
2002_1475	2002_2107
2002_1475	2002_2108
2002_1475	2002_2109
2002_1475	2002_2110
2002_1477	2002_1821
2002_1477	2002_1833
2002_1478	2002_1541
2002_1479	2002_1560
2002_1479	2002_1562
2002_1479	2002_1860
2002_1480	2002_1866
2002_1481	2002_1568
2002_1481	2002_1871
2002_1482	2002_1868
2002_1483	2002_1966
2002_1484	2002_1876
2002_1484	2002_1877
2002_1484	2002_1966
2002_1485	2002_1966
2002_1486	2002_1577
2002_1487	2002_1966
2002_1488	2002_1966
2002_1489	2002_1588
2002_1491	2002_1891
2002_1492	2002_1966
2002_1494	2002_1904
2002_1496	2002_1915
2002_1497	2002_1919
2002_1497	2002_1923
2002_1497	2002_1966
2002_1498	2002_1654
2002_1498	2002_1966
2002_1499	2002_1652
2002_1499	2002_1928
2002_1499	2002_1929
2002_1500	2002_1652
2002_1500	2002_1930
2002_1501	2002_1966
2002_1502	2002_1951
2002_1503	2002_1682
2002_1504	2002_1682
2002_1505	2002_1667
2002_1505	2002_1672
2002_1505	2002_1674
2002_1505	2002_1752
2002_1505	2002_1753
2002_1505	2002_1754
2002_1505	2002_1958
2002_1506	2002_1676
2002_1506	2002_1955
2002_1507	2002_1676
2002_1507	2002_1953
2002_1507	2002_1955
2002_1507	2002_1981
2002_1509	2002_1758
2002_1509	2002_1991
2002_1511	2002_1689
2002_1511	2002_1757
2002_1511	2002_1971
2002_1511	2002_1981
2002_1512	2002_1978
2002_1513	2002_1980
2002_1514	2002_1686
2002_1514	2002_1981
2002_1515	2002_1760
2002_1519	2002_2045
2002_1521	2002_1720
2002_1535	2002_1742
2002_1535	2002_1810
2002_1535	2002_1816
2002_1536	2002_1818
2002_1537	2002_1816
2002_1538	2002_1816
2002_1538	2002_1818
2002_1541	2002_1817
2002_1541	2002_1818
2002_1541	2002_1822
2002_1541	2002_1823
2002_1541	2002_1824
2002_1541	2002_1826
2002_1541	2002_1830
2002_1543	2002_1832
2002_1543	2002_1834
2002_1545	2002_1836
2002_1547	2002_1834
2002_1547	2002_1838
2002_1555	2002_1857
2002_1559	2002_1863
2002_1562	2002_1743
2002_1562	2002_1833
2002_1562	2002_1836
2002_1562	2002_1839
2002_1562	2002_1841
2002_1562	2002_1846
2002_1562	2002_1849
2002_1562	2002_1850
2002_1562	2002_1854
2002_1562	2002_1855
2002_1562	2002_1859
2002_1562	2002_1860
2002_1562	2002_1882
2002_1564	2002_1882
2002_1566	2002_1870
2002_1568	2002_1870
2002_1569	2002_1873
2002_1571	2002_1882
2002_1573	2002_1882
2002_1576	2002_1882
2002_1577	2002_1882
2002_1578	2002_1882
2002_1580	2002_1882
2002_1581	2002_1878
2002_1581	2002_1881
2002_1581	2002_1882
2002_1583	2002_1966
2002_1584	2002_1882
2002_1585	2002_1884
2002_1587	2002_1884
2002_1589	2002_1966
2002_1592	2002_1966
2002_1596	2002_1966
2002_1597	2002_1891
2002_1603	2002_1892
2002_1608	2002_1896
2002_1610	2002_1894
2002_1610	2002_1901
2002_1611	2002_1892
2002_1612	2002_1894
2002_1612	2002_1966
2002_1613	2002_1966
2002_1614	2002_1902
2002_1614	2002_1966
2002_1620	2002_1896
2002_1623	2002_1888
2002_1623	2002_1891
2002_1623	2002_1895
2002_1623	2002_1899
2002_1623	2002_1904
2002_1623	2002_1966
2002_1624	2002_1903
2002_1625	2002_1903
2002_1625	2002_1906
2002_1625	2002_1912
2002_1626	2002_1902
2002_1626	2002_1911
2002_1626	2002_1966
2002_1627	2002_1912
2002_1629	2002_1912
2002_1630	2002_1966
2002_1633	2002_1966
2002_1635	2002_1917
2002_1637	2002_1912
2002_1637	2002_1917
2002_1640	2002_1901
2002_1642	2002_1966
2002_1644	2002_1966
2002_1645	2002_1918
2002_1647	2002_1966
2002_1649	2002_1966
2002_1650	2002_1966
2002_1651	2002_1966
2002_1652	2002_1930
2002_1654	2002_1925
2002_1654	2002_1931
2002_1654	2002_1966
2002_1655	2002_1966
2002_1659	2002_1966
2002_1660	2002_1966
2002_1661	2002_1966
2002_1663	2002_1946
2002_1664	2002_1945
2002_1670	2002_1939
2002_1670	2002_1946
2002_1670	2002_1952
